osmid,name,activity_type,x,y,wgs84_coords,h3_index,latitude,longitude
565,Unnamed_home_565,home,100.49955782170878,13.75220090688131,"(100.49955782170878, 13.75220090688131)",8864a4b139fffff,13.75220090688131,100.49955782170878
566,Unnamed_home_566,home,100.49946406267428,13.752188048899882,"(100.49946406267428, 13.752188048899882)",8864a4b139fffff,13.752188048899882,100.49946406267428
567,Unnamed_home_567,home,100.49955428383896,13.75198676738438,"(100.49955428383896, 13.75198676738438)",8864a4b139fffff,13.75198676738438,100.49955428383896
568,Unnamed_home_568,home,100.49968206405076,13.75220334646287,"(100.49968206405076, 13.75220334646287)",8864a4b139fffff,13.75220334646287,100.49968206405076
569,Unnamed_home_569,home,100.49969347655912,13.751994351737084,"(100.49969347655912, 13.751994351737084)",8864a4b139fffff,13.751994351737084,100.49969347655912
570,Unnamed_transit_570,transit,100.49875618506668,13.752012044011524,"(100.49875618506668, 13.752012044011524)",8864a4b13bfffff,13.752012044011524,100.49875618506668
571,Unnamed_home_571,home,100.4990912446157,13.752301634916668,"(100.4990912446157, 13.752301634916668)",8864a4b13bfffff,13.752301634916668,100.4990912446157
572,Unnamed_home_572,home,100.49921887711336,13.752300622310647,"(100.49921887711336, 13.752300622310647)",8864a4b13bfffff,13.752300622310647,100.49921887711336
573,Unnamed_home_573,home,100.49899315,13.752290600000004,"(100.49899315, 13.752290600000004)",8864a4b13bfffff,13.752290600000004,100.49899315
574,Unnamed_home_574,home,100.49898716804874,13.75221243474343,"(100.49898716804874, 13.75221243474343)",8864a4b13bfffff,13.75221243474343,100.49898716804874
575,Unnamed_home_575,home,100.4989853,13.75211025,"(100.4989853, 13.75211025)",8864a4b13bfffff,13.75211025,100.4989853
576,Unnamed_home_576,home,100.4990889938976,13.751980738433318,"(100.4990889938976, 13.751980738433318)",8864a4b13bfffff,13.751980738433318,100.4990889938976
577,Unnamed_home_577,home,100.49908921700884,13.752015507631688,"(100.49908921700884, 13.752015507631688)",8864a4b13bfffff,13.752015507631688,100.49908921700884
578,Unnamed_home_578,home,100.49908946655596,13.752058257966754,"(100.49908946655596, 13.752058257966754)",8864a4b13bfffff,13.752058257966754,100.49908946655596
579,Unnamed_home_579,home,100.49908971701252,13.752093008145051,"(100.49908971701252, 13.752093008145051)",8864a4b13bfffff,13.752093008145051,100.49908971701252
580,Unnamed_home_580,home,100.49908999368706,13.752127789169116,"(100.49908999368706, 13.752127789169116)",8864a4b13bfffff,13.752127789169116,100.49908999368706
581,Unnamed_home_581,home,100.49909024557188,13.752162534489797,"(100.49909024557188, 13.752162534489797)",8864a4b13bfffff,13.752162534489797,100.49909024557188
582,Unnamed_home_582,home,100.4990904674481,13.752197308776788,"(100.4990904674481, 13.752197308776788)",8864a4b13bfffff,13.752197308776788,100.4990904674481
583,Unnamed_home_583,home,100.49909074521338,13.752232084661337,"(100.49909074521338, 13.752232084661337)",8864a4b13bfffff,13.752232084661337,100.49909074521338
584,Unnamed_home_584,home,100.49909096669752,13.752266864295631,"(100.49909096669752, 13.752266864295631)",8864a4b13bfffff,13.752266864295631,100.49909096669752
585,Unnamed_home_585,home,100.4992291283001,13.751990203578844,"(100.4992291283001, 13.751990203578844)",8864a4b13bfffff,13.751990203578844,100.4992291283001
586,Unnamed_home_586,home,100.49922797823558,13.752023805464717,"(100.49922797823558, 13.752023805464717)",8864a4b13bfffff,13.752023805464717,100.49922797823558
587,Unnamed_home_587,home,100.49922689933176,13.752065393466989,"(100.49922689933176, 13.752065393466989)",8864a4b13bfffff,13.752065393466989,100.49922689933176
588,Unnamed_home_588,home,100.49922569968058,13.75209897881406,"(100.49922569968058, 13.75209897881406)",8864a4b13bfffff,13.75209897881406,100.49922569968058
589,Unnamed_home_589,home,100.49922452775462,13.75213256154653,"(100.49922452775462, 13.75213256154653)",8864a4b13bfffff,13.75213256154653,100.49922452775462
590,Unnamed_home_590,home,100.4992233776852,13.752166163574566,"(100.4992233776852, 13.752166163574566)",8864a4b13bfffff,13.752166163574566,100.4992233776852
591,Unnamed_home_591,home,100.49922224702392,13.752199789821647,"(100.49922224702392, 13.752199789821647)",8864a4b13bfffff,13.752199789821647,100.49922224702392
592,Unnamed_home_592,home,100.49922117726167,13.75223341797768,"(100.49922117726167, 13.75223341797768)",8864a4b13bfffff,13.75223341797768,100.49922117726167
593,Unnamed_home_593,home,100.49922002718824,13.752267020124073,"(100.49922002718824, 13.752267020124073)",8864a4b13bfffff,13.752267020124073,100.49922002718824
594,สำนักงานชัยพัฒน์,work,100.49837268825009,13.752000155312954,"(100.49837268825009, 13.752000155312954)",8864a4b13bfffff,13.752000155312954,100.49837268825009
595,Unnamed_home_595,home,100.49848879582991,13.751940277188432,"(100.49848879582991, 13.751940277188432)",8864a4b13bfffff,13.751940277188432,100.49848879582991
596,ก.พานิช,work,100.49838249151384,13.7520839298501,"(100.49838249151384, 13.7520839298501)",8864a4b13bfffff,13.7520839298501,100.49838249151384
597,นพรัตน์พุทธปฏิมา,shopping,100.49838991612874,13.752161515998498,"(100.49838991612874, 13.752161515998498)",8864a4b13bfffff,13.752161515998498,100.49838991612874
598,Unnamed_work_598,work,100.4985750871128,13.752289811388287,"(100.4985750871128, 13.752289811388287)",8864a4b13bfffff,13.752289811388287,100.4985750871128
599,Unnamed_home_599,home,100.49880399806965,13.75253577087954,"(100.49880399806965, 13.75253577087954)",8864a4b13bfffff,13.75253577087954,100.49880399806965
600,Unnamed_home_600,home,100.49889482591804,13.752541937394046,"(100.49889482591804, 13.752541937394046)",8864a4b13bfffff,13.752541937394046,100.49889482591804
601,Unnamed_home_601,home,100.49911755934336,13.752575604375672,"(100.49911755934336, 13.752575604375672)",8864a4b13bfffff,13.752575604375672,100.49911755934336
602,Unnamed_home_602,home,100.49917736767004,13.752522450052616,"(100.49917736767004, 13.752522450052616)",8864a4b13bfffff,13.752522450052616,100.49917736767004
603,Unnamed_home_603,home,100.49918075725267,13.752488252792306,"(100.49918075725267, 13.752488252792306)",8864a4b13bfffff,13.752488252792306,100.49918075725267
604,Unnamed_home_604,home,100.49923034584911,13.752580552754068,"(100.49923034584911, 13.752580552754068)",8864a4b13bfffff,13.752580552754068,100.49923034584911
605,Unnamed_home_605,home,100.49919285854192,13.752580325079231,"(100.49919285854192, 13.752580325079231)",8864a4b13bfffff,13.752580325079231,100.49919285854192
606,Unnamed_home_606,home,100.49915554825289,13.752577995192135,"(100.49915554825289, 13.752577995192135)",8864a4b13bfffff,13.752577995192135,100.49915554825289
607,Unnamed_home_607,home,100.49905752591806,13.752549837394044,"(100.49905752591806, 13.752549837394044)",8864a4b13bfffff,13.752549837394044,100.49905752591806
608,Unnamed_home_608,home,100.4989761740886,13.752545912607404,"(100.4989761740886, 13.752545912607404)",8864a4b13bfffff,13.752545912607404,100.4989761740886
609,Unnamed_home_609,home,100.49886415751892,13.75237692617113,"(100.49886415751892, 13.75237692617113)",8864a4b13bfffff,13.75237692617113,100.49886415751892
610,Unnamed_home_610,home,100.4990279,13.7524064,"(100.4990279, 13.7524064)",8864a4b13bfffff,13.7524064,100.4990279
611,Unnamed_home_611,home,100.4991924,13.752430100000002,"(100.4991924, 13.752430100000002)",8864a4b13bfffff,13.752430100000002,100.4991924
612,Unnamed_home_612,home,100.49919607932964,13.752338641985496,"(100.49919607932964, 13.752338641985496)",8864a4b13bfffff,13.752338641985496,100.49919607932964
613,Unnamed_home_613,home,100.49919608625036,13.75237387508919,"(100.49919608625036, 13.75237387508919)",8864a4b13bfffff,13.75237387508919,100.49919608625036
614,Unnamed_park_614,park,100.49885534894324,13.752443297463405,"(100.49885534894324, 13.752443297463405)",8864a4b13bfffff,13.752443297463405,100.49885534894324
615,แสงเจริญ,shopping,100.49948644292348,13.753568952006235,"(100.49948644292348, 13.753568952006235)",8864a4b13bfffff,13.753568952006235,100.49948644292348
616,บรรพชน,work,100.49968405589368,13.753515802597567,"(100.49968405589368, 13.753515802597567)",8864a4b139fffff,13.753515802597567,100.49968405589368
617,เมืองไทยแคปปิตอล,shopping,100.4995179971382,13.75356175044504,"(100.4995179971382, 13.75356175044504)",8864a4b13bfffff,13.75356175044504,100.4995179971382
618,มิตรโภชนา,dining,100.49962153215549,13.753524694696766,"(100.49962153215549, 13.753524694696766)",8864a4b139fffff,13.753524694696766,100.49962153215549
619,Unnamed_work_619,work,100.49958851374308,13.753538135197305,"(100.49958851374308, 13.753538135197305)",8864a4b139fffff,13.753538135197305,100.49958851374308
620,Unnamed_work_620,work,100.49955188375132,13.753547121474591,"(100.49955188375132, 13.753547121474591)",8864a4b139fffff,13.753547121474591,100.49955188375132
621,Unnamed_work_621,work,100.49984894201192,13.753215970676663,"(100.49984894201192, 13.753215970676663)",8864a4b139fffff,13.753215970676663,100.49984894201192
622,Unnamed_work_622,work,100.49982124562996,13.753169610424658,"(100.49982124562996, 13.753169610424658)",8864a4b139fffff,13.753169610424658,100.49982124562996
623,Unnamed_work_623,work,100.49935936147976,13.753576221330531,"(100.49935936147976, 13.753576221330531)",8864a4b13bfffff,13.753576221330531,100.49935936147976
624,Unnamed_work_624,work,100.49932780576287,13.75347596484074,"(100.49932780576287, 13.75347596484074)",8864a4b13bfffff,13.75347596484074,100.49932780576287
625,Unnamed_work_625,work,100.49929056325004,13.75337575914017,"(100.49929056325004, 13.75337575914017)",8864a4b13bfffff,13.75337575914017,100.49929056325004
626,Unnamed_work_626,work,100.4991411960984,13.7534498384469,"(100.4991411960984, 13.7534498384469)",8864a4b13bfffff,13.7534498384469,100.4991411960984
627,Unnamed_work_627,work,100.4991455598656,13.753600532442702,"(100.4991455598656, 13.753600532442702)",8864a4b13bfffff,13.753600532442702,100.4991455598656
628,Unnamed_work_628,work,100.49920779198573,13.75359978895126,"(100.49920779198573, 13.75359978895126)",8864a4b13bfffff,13.75359978895126,100.49920779198573
629,Unnamed_work_629,work,100.49908844963674,13.753608349897153,"(100.49908844963674, 13.753608349897153)",8864a4b13bfffff,13.753608349897153,100.49908844963674
630,Unnamed_home_630,home,100.49894671743677,13.75346346585778,"(100.49894671743677, 13.75346346585778)",8864a4b13bfffff,13.75346346585778,100.49894671743677
631,Unnamed_work_631,work,100.49895625,13.753637650000002,"(100.49895625, 13.753637650000002)",8864a4b13bfffff,13.753637650000002,100.49895625
632,นิวคิวเงิน,other,100.49874538607814,13.753505313282515,"(100.49874538607814, 13.753505313282515)",8864a4b13bfffff,13.753505313282515,100.49874538607814
633,Unnamed_work_633,work,100.4990660766772,13.753328278091107,"(100.4990660766772, 13.753328278091107)",8864a4b13bfffff,13.753328278091107,100.4990660766772
634,Unnamed_work_634,work,100.49866155,13.7534315,"(100.49866155, 13.7534315)",8864a4b13bfffff,13.7534315,100.49866155
635,Unnamed_work_635,work,100.49869416328052,13.753333673632865,"(100.49869416328052, 13.753333673632865)",8864a4b13bfffff,13.753333673632865,100.49869416328052
636,Unnamed_home_636,home,100.49817531104432,13.752284158762349,"(100.49817531104432, 13.752284158762349)",8864a4b13bfffff,13.752284158762349,100.49817531104432
637,Unnamed_home_637,home,100.49814449812442,13.75228187226558,"(100.49814449812442, 13.75228187226558)",8864a4b13bfffff,13.75228187226558,100.49814449812442
638,Unnamed_home_638,home,100.498113651883,13.752279627726107,"(100.498113651883, 13.752279627726107)",8864a4b13bfffff,13.752279627726107,100.498113651883
639,Unnamed_home_639,home,100.4980828,13.752277349999998,"(100.4980828, 13.752277349999998)",8864a4b13bfffff,13.752277349999998,100.4980828
640,Unnamed_home_640,home,100.4980519981244,13.75227507226558,"(100.4980519981244, 13.75227507226558)",8864a4b13bfffff,13.75227507226558,100.4980519981244
641,Unnamed_home_641,home,100.4980212,13.7522728,"(100.4980212, 13.7522728)",8864a4b13bfffff,13.7522728,100.4980212
642,Unnamed_home_642,home,100.49799035188302,13.75227052772611,"(100.49799035188302, 13.75227052772611)",8864a4b13bfffff,13.75227052772611,100.49799035188302
643,Unnamed_home_643,home,100.4982588847155,13.7524036688087,"(100.4982588847155, 13.7524036688087)",8864a4b13bfffff,13.7524036688087,100.4982588847155
644,Unnamed_home_644,home,100.49823235737216,13.75240241050192,"(100.49823235737216, 13.75240241050192)",8864a4b13bfffff,13.75240241050192,100.49823235737216
645,Unnamed_home_645,home,100.49820562870848,13.75240062879402,"(100.49820562870848, 13.75240062879402)",8864a4b13bfffff,13.75240062879402,100.49820562870848
646,Unnamed_home_646,home,100.49817890450184,13.752398938613728,"(100.49817890450184, 13.752398938613728)",8864a4b13bfffff,13.752398938613728,100.49817890450184
647,Unnamed_home_647,home,100.49815220583552,13.752397210619678,"(100.49815220583552, 13.752397210619678)",8864a4b13bfffff,13.752397210619678,100.49815220583552
648,Unnamed_home_648,home,100.49812550527966,13.75239546058325,"(100.49812550527966, 13.75239546058325)",8864a4b13bfffff,13.75239546058325,100.49812550527966
649,Unnamed_home_649,home,100.49809877710372,13.752393678502113,"(100.49809877710372, 13.752393678502113)",8864a4b13bfffff,13.752393678502113,100.49809877710372
650,Unnamed_home_650,home,100.49807207684904,13.752391928873765,"(100.49807207684904, 13.752391928873765)",8864a4b13bfffff,13.752391928873765,100.49807207684904
651,Unnamed_home_651,home,100.49804540391511,13.752390210681083,"(100.49804540391511, 13.752390210681083)",8864a4b13bfffff,13.752390210681083,100.49804540391511
652,Unnamed_home_652,home,100.49801870140216,13.752388488041836,"(100.49801870140216, 13.752388488041836)",8864a4b13bfffff,13.752388488041836,100.49801870140216
653,Unnamed_home_653,home,100.49799200283807,13.752386760735329,"(100.49799200283807, 13.752386760735329)",8864a4b13bfffff,13.752386760735329,100.49799200283807
654,Unnamed_home_654,home,100.49904092418792,13.753222683614547,"(100.49904092418792, 13.753222683614547)",8864a4b13bfffff,13.753222683614547,100.49904092418792
655,Unnamed_home_655,home,100.49887585516142,13.75325746942188,"(100.49887585516142, 13.75325746942188)",8864a4b13bfffff,13.75325746942188,100.49887585516142
656,ศาลเจ้าพ่อเสือ,religion,100.49826912862436,13.753847734088634,"(100.49826912862436, 13.753847734088634)",8864a4b13bfffff,13.753847734088634,100.49826912862436
657,Unnamed_home_657,home,100.49813722296824,13.752120968191289,"(100.49813722296824, 13.752120968191289)",8864a4b13bfffff,13.752120968191289,100.49813722296824
658,Unnamed_home_658,home,100.49810415,13.752117449999997,"(100.49810415, 13.752117449999997)",8864a4b13bfffff,13.752117449999997,100.49810415
659,Unnamed_home_659,home,100.49807107294356,13.752113968188675,"(100.49807107294356, 13.752113968188675)",8864a4b13bfffff,13.752113968188675,100.49807107294356
660,Unnamed_home_660,home,100.49803800359084,13.75211042707193,"(100.49803800359084, 13.75211042707193)",8864a4b13bfffff,13.75211042707193,100.49803800359084
661,Unnamed_home_661,home,100.49800492291835,13.752106918160791,"(100.49800492291835, 13.752106918160791)",8864a4b13bfffff,13.752106918160791,100.49800492291835
662,อรสมัย,shopping,100.4981908882151,13.752111946300918,"(100.4981908882151, 13.752111946300918)",8864a4b13bfffff,13.752111946300918,100.4981908882151
663,Unnamed_home_663,home,100.49801232594828,13.752025326255527,"(100.49801232594828, 13.752025326255527)",8864a4b13bfffff,13.752025326255527,100.49801232594828
664,Unnamed_work_664,work,100.49822699783816,13.752335202528132,"(100.49822699783816, 13.752335202528132)",8864a4b13bfffff,13.752335202528132,100.49822699783816
665,Unnamed_work_665,work,100.49822029096912,13.752282814970728,"(100.49822029096912, 13.752282814970728)",8864a4b13bfffff,13.752282814970728,100.49822029096912
666,Unnamed_work_666,work,100.49816605000002,13.75204545,"(100.49816605000002, 13.75204545)",8864a4b13bfffff,13.75204545,100.49816605000002
667,เตี๋ยวตะนาว,dining,100.49815992874844,13.752001102129666,"(100.49815992874844, 13.752001102129666)",8864a4b13bfffff,13.752001102129666,100.49815992874844
